note_id,file_name,folder_path,canon_text,conditional,cui,hof,imputed_time,location,location_snomed_id,negated,offset_end,offset_start,range_text,vocab_term,vocab,value
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Blood Pressure,f,C0005823,f,na,Blood,87612001,f,19299,19285,blood pressure,75367002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cardiovascular event,f,C1320716,f,na,Cardiovascular system,113257007,f,19415,19371,cardiovascular  and  cerebrovascular  events,405617006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute inflammation,f,C0333361,f,na,null,null,f,19658,19627,active episodes of inflammation,4532008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Former smoker,f,C0337671,f,na,null,null,f,19726,19704,of  smoking  cessation,8517006,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Signs and Symptoms,f,C0037088,f,na,null,null,f,18,0,Signs and symptoms,404684003,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Incubation period,f,C1320226,f,na,null,null,f,183,166,incubation period,406646006,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Signs and Symptoms,f,C0037088,f,na,null,null,f,210,192,signs and symptoms,404684003,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Fever,f,C0015967,f,na,null,null,f,230,225,Fever,386661006,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Coughing,f,C0010200,f,na,null,null,f,236,231,Cough,263731006,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Fatigue,f,C0015672,f,na,null,null,f,246,237,Tiredness,84229001,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Dyspnea,f,C0013404,f,na,null,null,f,295,276,Shortness of breath,267036007,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Dyspnea,f,C0013404,f,na,null,null,f,319,299,difficulty breathing,230145002,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Myalgia,f,C0231528,f,na,Muscle,91727004,f,332,320,Muscle aches,68962001,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Chills,f,C0085593,f,na,null,null,f,339,333,Chills,43724002,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Sore Throat,f,C0242429,f,na,Pharyngeal structure,54066008,f,351,340,Sore throat,267102003,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Anosmia,f,C0003126,f,na,null,null,f,374,352,Loss of taste or smell,44169009,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Headache,f,C0018681,f,na,null,null,f,383,375,Headache,25064002,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Chest Pain,f,C0008031,f,na,Chest,51185008,f,394,384,Chest pain,29857009,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Exanthema,f,C0015230,f,na,null,null,f,486,482,rash,112625008,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,"Nausea, vomiting and diarrhea",f,C0151791,f,na,null,null,f,517,488,"nausea, vomiting and diarrhea",2919008,SNOMEDCT_US,na
mayoclinic-covid19,mayoclinic-covid19.txt,texts/,Illness (finding),f,C0221423,f,na,null,null,f,591,584,illness,39104002,SNOMEDCT_US,na
small-acinar-carcinoma,small-acinar-carcinoma.txt,texts/,Gleason Pattern 3 (finding),f,C1276441,f,na,null,null,f,479,462,Gleason pattern 3,369772003,SNOMEDCT_US,na
small-acinar-carcinoma,small-acinar-carcinoma.txt,texts/,Tumor margin status,f,C1269830,f,na,Surgical margins,82868003,f,659,653,margin,372249001,SNOMEDCT_US,na
small-acinar-carcinoma,small-acinar-carcinoma.txt,texts/,Tumor margin status,f,C1269830,f,na,Surgical margins,82868003,f,702,696,Margin,372249001,SNOMEDCT_US,na
small-acinar-carcinoma,small-acinar-carcinoma.txt,texts/,Infiltration,f,C0332448,f,na,null,null,f,955,943,infiltration,47351003,SNOMEDCT_US,na
small-acinar-carcinoma,small-acinar-carcinoma.txt,texts/,Death Related to Adverse Event,f,C1705232,f,na,null,null,f,1208,1201,grade 5,446451000124100,SNOMEDCT_US,na
